"Supplementary Table 1. Data on individual collared flycatcher song repertoires recorded in the Pilis Mountains, Hungary. The table contains information on the year a given recording was made (year), the song recordings' ID (recID), the individuals' ring number (ring) and the universally decoded syllable type IDs (univ_syll_types) that make it available to compare repertoires within- and between-individuals. Where the ring numbers are not available, distinction between individual repertoires can be made with the help of the recordings' ID.",,,,,,,
,,,,,,,
,,,,,,,
year,recID,ring,univ_syll_type,,,,
2008,2008_17,W38474,185,,,,
2008,2008_17,W38474,1228,,,,
2008,2008_17,W38474,399,,,,
2008,2008_17,W38474,399,,,,
2008,2008_17,W38474,772,,,,
2008,2008_17,W38474,772,,,,
2008,2008_17,W38474,185,,,,
2008,2008_17,W38474,185,,,,
2008,2008_17,W38474,322,,,,
2008,2008_17,W38474,1410,,,,
2008,2008_17,W38474,1530,,,,
2008,2008_17,W38474,185,,,,
2008,2008_17,W38474,185,,,,
2008,2008_17,W38474,1239,,,,
2008,2008_17,W38474,840,,,,
2008,2008_17,W38474,143,,,,
2008,2008_17,W38474,185,,,,
2008,2008_17,W38474,1283,,,,
2008,2008_17,W38474,143,,,,
2008,2008_17,W38474,1283,,,,
2008,2008_17,W38474,1283,,,,
2008,2008_17,W38474,1915,,,,
2008,2008_17,W38474,143,,,,
2008,2008_17,W38474,772,,,,
2008,2008_17,W38474,399,,,,
2008,2008_17,W38474,1250,,,,
2008,2008_17,W38474,143,,,,
2008,2008_17,W38474,772,,,,
2008,2008_17,W38474,1530,,,,
2008,2008_17,W38474,2161,,,,
2008,2008_17,W38474,1283,,,,
2008,2008_17,W38474,772,,,,
2008,2008_17,W38474,1530,,,,
2008,2008_17,W38474,143,,,,
2008,2008_17,W38474,143,,,,
2008,2008_17,W38474,185,,,,
2008,2008_17,W38474,143,,,,
2008,2008_17,W38474,399,,,,
2008,2008_17,W38474,143,,,,
2008,2008_17,W38474,185,,,,
2008,2008_17,W38474,399,,,,
2008,2008_17,W38474,143,,,,
2008,2008_17,W38474,772,,,,
2008,2008_17,W38474,1530,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,1744,,,,
2008,2008_18,W53143,243,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,772,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,1247,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,247,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,1289,,,,
2008,2008_18,W53143,243,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,1343,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,772,,,,
2008,2008_18,W53143,1289,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,674,,,,
2008,2008_18,W53143,542,,,,
2008,2008_18,W53143,542,,,,
2008,2008_18,W53143,1927,,,,
2008,2008_18,W53143,247,,,,
2008,2008_18,W53143,772,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,2057,,,,
2008,2008_18,W53143,2311,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,1057,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,243,,,,
2008,2008_18,W53143,1123,,,,
2008,2008_18,W53143,542,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,243,,,,
2008,2008_18,W53143,1744,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,1123,,,,
2008,2008_18,W53143,1744,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,1289,,,,
2008,2008_18,W53143,542,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,542,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,772,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,772,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,542,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,154,,,,
2008,2008_18,W53143,1289,,,,
2008,2008_18,W53143,254,,,,
2008,2008_18,W53143,2000,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,1289,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,247,,,,
2008,2008_18,W53143,913,,,,
2008,2008_18,W53143,1023,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,542,,,,
2008,2008_18,W53143,1289,,,,
2008,2008_18,W53143,1744,,,,
2008,2008_18,W53143,247,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,254,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,1344,,,,
2008,2008_18,W53143,247,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,1046,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,2107,,,,
2008,2008_18,W53143,772,,,,
2008,2008_18,W53143,1744,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,1123,,,,
2008,2008_18,W53143,1446,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,2107,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,542,,,,
2008,2008_18,W53143,2057,,,,
2008,2008_18,W53143,1123,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,772,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,674,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,209,,,,
2008,2008_18,W53143,1176,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,1289,,,,
2008,2008_18,W53143,2057,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,2363,,,,
2008,2008_18,W53143,247,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,247,,,,
2008,2008_18,W53143,399,,,,
2008,2008_18,W53143,772,,,,
2008,2008_18,W53143,1289,,,,
2008,2008_18,W53143,611,,,,
2008,2008_18,W53143,611,,,,
2008,2008_19,7E5878,1444,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,611,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,1868,,,,
2008,2008_19,7E5878,1449,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,1449,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,163,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,1002,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,250,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,1668,,,,
2008,2008_19,7E5878,1449,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,252,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,250,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,1846,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,494,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,1857,,,,
2008,2008_19,7E5878,494,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,163,,,,
2008,2008_19,7E5878,252,,,,
2008,2008_19,7E5878,1937,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,611,,,,
2008,2008_19,7E5878,2289,,,,
2008,2008_19,7E5878,163,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,2298,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,1846,,,,
2008,2008_19,7E5878,250,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,2325,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,1579,,,,
2008,2008_19,7E5878,494,,,,
2008,2008_19,7E5878,128,,,,
2008,2008_19,7E5878,1846,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,1444,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,611,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,494,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,254,,,,
2008,2008_19,7E5878,494,,,,
2008,2008_19,7E5878,611,,,,
2008,2008_19,7E5878,143,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,1846,,,,
2008,2008_19,7E5878,250,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,1410,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,250,,,,
2008,2008_19,7E5878,1846,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,615,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,229,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,2297,,,,
2008,2008_19,7E5878,2323,,,,
2008,2008_19,7E5878,1857,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,254,,,,
2008,2008_19,7E5878,163,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,2363,,,,
2008,2008_19,7E5878,163,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,611,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,1449,,,,
2008,2008_19,7E5878,163,,,,
2008,2008_19,7E5878,250,,,,
2008,2008_19,7E5878,2198,,,,
2008,2008_19,7E5878,163,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,254,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,1846,,,,
2008,2008_19,7E5878,252,,,,
2008,2008_19,7E5878,163,,,,
2008,2008_19,7E5878,1259,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,2198,,,,
2008,2008_19,7E5878,163,,,,
2008,2008_19,7E5878,611,,,,
2008,2008_19,7E5878,615,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,611,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,611,,,,
2008,2008_19,7E5878,611,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,772,,,,
2008,2008_19,7E5878,1868,,,,
2008,2008_19,7E5878,658,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,1269,,,,
2008,2008_19,7E5878,494,,,,
2008,2008_19,7E5878,247,,,,
2008,2008_19,7E5878,1939,,,,
2008,2008_19,7E5878,518,,,,
2008,2008_19,7E5878,2135,,,,
2008,2008_19,7E5878,658,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,1846,,,,
2008,2008_19,7E5878,566,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,399,,,,
2008,2008_19,7E5878,1846,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_19,7E5878,2324,,,,
2008,2008_20,T364876,1726,,,,
2008,2008_20,T364876,1460,,,,
2008,2008_20,T364876,1653,,,,
2008,2008_20,T364876,1910,,,,
2008,2008_20,T364876,306,,,,
2008,2008_20,T364876,399,,,,
2008,2008_20,T364876,200,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,223,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,67,,,,
2008,2008_20,T364876,1120,,,,
2008,2008_20,T364876,1482,,,,
2008,2008_20,T364876,247,,,,
2008,2008_20,T364876,209,,,,
2008,2008_20,T364876,460,,,,
2008,2008_20,T364876,772,,,,
2008,2008_20,T364876,771,,,,
2008,2008_20,T364876,1715,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,2178,,,,
2008,2008_20,T364876,117,,,,
2008,2008_20,T364876,1075,,,,
2008,2008_20,T364876,236,,,,
2008,2008_20,T364876,306,,,,
2008,2008_20,T364876,518,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,287,,,,
2008,2008_20,T364876,1510,,,,
2008,2008_20,T364876,2068,,,,
2008,2008_20,T364876,1260,,,,
2008,2008_20,T364876,1075,,,,
2008,2008_20,T364876,428,,,,
2008,2008_20,T364876,236,,,,
2008,2008_20,T364876,1538,,,,
2008,2008_20,T364876,460,,,,
2008,2008_20,T364876,236,,,,
2008,2008_20,T364876,428,,,,
2008,2008_20,T364876,247,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,1297,,,,
2008,2008_20,T364876,236,,,,
2008,2008_20,T364876,1910,,,,
2008,2008_20,T364876,1359,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,1510,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,1190,,,,
2008,2008_20,T364876,1707,,,,
2008,2008_20,T364876,399,,,,
2008,2008_20,T364876,1846,,,,
2008,2008_20,T364876,772,,,,
2008,2008_20,T364876,1715,,,,
2008,2008_20,T364876,143,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,460,,,,
2008,2008_20,T364876,247,,,,
2008,2008_20,T364876,200,,,,
2008,2008_20,T364876,89,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,399,,,,
2008,2008_20,T364876,399,,,,
2008,2008_20,T364876,117,,,,
2008,2008_20,T364876,236,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,1460,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,307,,,,
2008,2008_20,T364876,138,,,,
2008,2008_20,T364876,306,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,772,,,,
2008,2008_20,T364876,1715,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,236,,,,
2008,2008_20,T364876,138,,,,
2008,2008_20,T364876,287,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,117,,,,
2008,2008_20,T364876,772,,,,
2008,2008_20,T364876,460,,,,
2008,2008_20,T364876,772,,,,
2008,2008_20,T364876,2175,,,,
2008,2008_20,T364876,287,,,,
2008,2008_20,T364876,138,,,,
2008,2008_20,T364876,138,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,772,,,,
2008,2008_20,T364876,1882,,,,
2008,2008_20,T364876,518,,,,
2008,2008_20,T364876,399,,,,
2008,2008_20,T364876,89,,,,
2008,2008_20,T364876,1882,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,69,,,,
2008,2008_20,T364876,913,,,,
2008,2008_20,T364876,117,,,,
2008,2008_20,T364876,1460,,,,
2008,2008_20,T364876,399,,,,
2008,2008_20,T364876,399,,,,
2008,2008_20,T364876,117,,,,
2008,2008_20,T364876,236,,,,
2008,2008_20,T364876,1215,,,,
2008,2008_20,T364876,1715,,,,
2008,2008_20,T364876,704,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,1910,,,,
2008,2008_20,T364876,1228,,,,
2008,2008_20,T364876,236,,,,
2008,2008_20,T364876,287,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,200,,,,
2008,2008_20,T364876,1538,,,,
2008,2008_20,T364876,1075,,,,
2008,2008_20,T364876,1846,,,,
2008,2008_20,T364876,1132,,,,
2008,2008_20,T364876,518,,,,
2008,2008_20,T364876,143,,,,
2008,2008_20,T364876,1075,,,,
2008,2008_20,T364876,1510,,,,
2008,2008_20,T364876,138,,,,
2008,2008_20,T364876,2178,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,67,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,772,,,,
2008,2008_20,T364876,1846,,,,
2008,2008_20,T364876,69,,,,
2008,2008_20,T364876,772,,,,
2008,2008_20,T364876,518,,,,
2008,2008_20,T364876,1075,,,,
2008,2008_20,T364876,69,,,,
2008,2008_20,T364876,69,,,,
2008,2008_20,T364876,729,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,138,,,,
2008,2008_20,T364876,1120,,,,
2008,2008_20,T364876,1120,,,,
2008,2008_20,T364876,1228,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,138,,,,
2008,2008_20,T364876,2,,,,
2008,2008_20,T364876,1707,,,,
2008,2008_20,T364876,399,,,,
2008,2008_20,T364876,772,,,,
2008,2008_20,T364876,67,,,,
2008,2008_20,T364876,200,,,,
2008,2008_20,T364876,1846,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,2022,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,2229,,,,
2008,2008_21,W38925,321,,,,
2008,2008_21,W38925,243,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,2049,,,,
2008,2008_21,W38925,1934,,,,
2008,2008_21,W38925,2169,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,705,,,,
2008,2008_21,W38925,1043,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,1947,,,,
2008,2008_21,W38925,1753,,,,
2008,2008_21,W38925,1514,,,,
2008,2008_21,W38925,620,,,,
2008,2008_21,W38925,1046,,,,
2008,2008_21,W38925,1924,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,1959,,,,
2008,2008_21,W38925,1959,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,1658,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,1449,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,913,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,1753,,,,
2008,2008_21,W38925,705,,,,
2008,2008_21,W38925,579,,,,
2008,2008_21,W38925,913,,,,
2008,2008_21,W38925,2033,,,,
2008,2008_21,W38925,224,,,,
2008,2008_21,W38925,1449,,,,
2008,2008_21,W38925,1934,,,,
2008,2008_21,W38925,620,,,,
2008,2008_21,W38925,1753,,,,
2008,2008_21,W38925,2,,,,
2008,2008_21,W38925,705,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,2351,,,,
2008,2008_21,W38925,913,,,,
2008,2008_21,W38925,1959,,,,
2008,2008_21,W38925,579,,,,
2008,2008_21,W38925,1461,,,,
2008,2008_21,W38925,243,,,,
2008,2008_21,W38925,854,,,,
2008,2008_21,W38925,1449,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,2049,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,174,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,705,,,,
2008,2008_21,W38925,1728,,,,
2008,2008_21,W38925,1743,,,,
2008,2008_21,W38925,1753,,,,
2008,2008_21,W38925,224,,,,
2008,2008_21,W38925,1283,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,2169,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,1737,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,705,,,,
2008,2008_21,W38925,705,,,,
2008,2008_21,W38925,1247,,,,
2008,2008_21,W38925,1658,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,1048,,,,
2008,2008_21,W38925,321,,,,
2008,2008_21,W38925,2169,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,705,,,,
2008,2008_21,W38925,1959,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,705,,,,
2008,2008_21,W38925,1337,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,2229,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,2229,,,,
2008,2008_21,W38925,2,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,396,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,67,,,,
2008,2008_21,W38925,2194,,,,
2008,2008_21,W38925,243,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,2229,,,,
2008,2008_21,W38925,1947,,,,
2008,2008_21,W38925,1753,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,620,,,,
2008,2008_21,W38925,1753,,,,
2008,2008_21,W38925,705,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,1514,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,2,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,1707,,,,
2008,2008_21,W38925,2229,,,,
2008,2008_21,W38925,913,,,,
2008,2008_21,W38925,705,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,2016,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,2229,,,,
2008,2008_21,W38925,2332,,,,
2008,2008_21,W38925,2049,,,,
2008,2008_21,W38925,579,,,,
2008,2008_21,W38925,2016,,,,
2008,2008_21,W38925,2,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,2049,,,,
2008,2008_21,W38925,2,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,224,,,,
2008,2008_21,W38925,772,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,579,,,,
2008,2008_21,W38925,399,,,,
2008,2008_21,W38925,1753,,,,
2008,2008_21,W38925,913,,,,
2008,2008_21,W38925,2,,,,
2008,2008_21,W38925,224,,,,
2008,2008_21,W38925,1753,,,,
2009,2009_24,7E5594,1584,,,,
2009,2009_24,7E5594,2226,,,,
2009,2009_24,7E5594,1181,,,,
2009,2009_24,7E5594,1630,,,,
2009,2009_24,7E5594,89,,,,
2009,2009_24,7E5594,2350,,,,
2009,2009_24,7E5594,1181,,,,
2009,2009_24,7E5594,250,,,,
2009,2009_24,7E5594,2109,,,,
2009,2009_24,7E5594,89,,,,
2009,2009_24,7E5594,322,,,,
2009,2009_24,7E5594,247,,,,
2009,2009_24,7E5594,1912,,,,
2009,2009_24,7E5594,1576,,,,
2009,2009_24,7E5594,2109,,,,
2009,2009_24,7E5594,247,,,,
2009,2009_24,7E5594,803,,,,
2009,2009_24,7E5594,772,,,,
2009,2009_24,7E5594,1576,,,,
2009,2009_24,7E5594,1743,,,,
2009,2009_24,7E5594,997,,,,
2009,2009_24,7E5594,1743,,,,
2009,2009_24,7E5594,2109,,,,
2009,2009_24,7E5594,795,,,,
2009,2009_24,7E5594,2229,,,,
2009,2009_24,7E5594,1576,,,,
2009,2009_24,7E5594,611,,,,
2009,2009_24,7E5594,1053,,,,
2009,2009_24,7E5594,1508,,,,
2009,2009_24,7E5594,2345,,,,
2009,2009_24,7E5594,2226,,,,
2009,2009_24,7E5594,772,,,,
2009,2009_24,7E5594,1576,,,,
2009,2009_24,7E5594,1725,,,,
2009,2009_24,7E5594,1743,,,,
2009,2009_24,7E5594,2109,,,,
2009,2009_24,7E5594,149,,,,
2009,2009_24,7E5594,997,,,,
2009,2009_24,7E5594,254,,,,
2009,2009_24,7E5594,803,,,,
2009,2009_24,7E5594,1053,,,,
2009,2009_24,7E5594,1743,,,,
2009,2009_24,7E5594,1475,,,,
2009,2009_24,7E5594,1053,,,,
2009,2009_24,7E5594,399,,,,
2009,2009_24,7E5594,1508,,,,
2009,2009_24,7E5594,1743,,,,
2009,2009_24,7E5594,1181,,,,
2009,2009_24,7E5594,882,,,,
2009,2009_24,7E5594,67,,,,
2009,2009_24,7E5594,861,,,,
2009,2009_24,7E5594,1053,,,,
2009,2009_24,7E5594,772,,,,
2009,2009_24,7E5594,803,,,,
2009,2009_24,7E5594,67,,,,
2009,2009_24,7E5594,772,,,,
2009,2009_24,7E5594,2190,,,,
2009,2009_24,7E5594,1119,,,,
2009,2009_24,7E5594,1471,,,,
2009,2009_24,7E5594,250,,,,
2009,2009_24,7E5594,1508,,,,
2009,2009_24,7E5594,322,,,,
2009,2009_24,7E5594,1181,,,,
2009,2009_24,7E5594,1053,,,,
2009,2009_24,7E5594,772,,,,
2009,2009_24,7E5594,2109,,,,
2009,2009_24,7E5594,1576,,,,
2009,2009_24,7E5594,1576,,,,
2009,2009_24,7E5594,611,,,,
2009,2009_24,7E5594,1053,,,,
2009,2009_24,7E5594,399,,,,
2009,2009_24,7E5594,67,,,,
2009,2009_24,7E5594,322,,,,
2009,2009_24,7E5594,1053,,,,
2009,2009_24,7E5594,1075,,,,
2009,2009_24,7E5594,89,,,,
2009,2009_24,7E5594,1743,,,,
2009,2009_24,7E5594,1576,,,,
2009,2009_24,7E5594,795,,,,
2009,2009_24,7E5594,250,,,,
2009,2009_24,7E5594,1471,,,,
2009,2009_24,7E5594,1475,,,,
2009,2009_24,7E5594,250,,,,
2009,2009_24,7E5594,399,,,,
2009,2009_24,7E5594,399,,,,
2009,2009_24,7E5594,296,,,,
2009,2009_24,7E5594,772,,,,
2009,2009_24,7E5594,1659,,,,
2009,2009_24,7E5594,772,,,,
2009,2009_24,7E5594,1824,,,,
2009,2009_24,7E5594,322,,,,
2009,2009_24,7E5594,1075,,,,
